date,unit,metric,value
2024-05-20,Unit_Delta,leave_usage,8.0
2024-05-20,Unit_Delta,grievances,1.3
2024-05-20,Unit_Delta,workers_comp_claims,0.0
2024-05-20,Unit_Delta,attrition,1.3
2024-05-27,Unit_Delta,headcount,61.1
2024-05-27,Unit_Delta,workload_volume,306.9
2024-05-27,Unit_Delta,leave_usage,5.0
2024-05-27,Unit_Delta,grievances,0.0
2024-05-27,Unit_Delta,workers_comp_claims,0.0
2024-05-27,Unit_Delta,attrition,1.2
2024-06-03,Unit_Delta,headcount,59.1
2024-06-03,Unit_Delta,workload_volume,388.2
2024-06-03,Unit_Delta,leave_usage,6.5
2024-06-03,Unit_Delta,grievances,0.0
2024-06-03,Unit_Delta,workers_comp_claims,0.2
2024-06-03,Unit_Delta,attrition,0.9
2024-06-10,Unit_Delta,headcount,60.0
2024-06-10,Unit_Delta,workload_volume,428.3
2024-06-10,Unit_Delta,leave_usage,7.0
2024-06-10,Unit_Delta,grievances,0.2
2024-06-10,Unit_Delta,workers_comp_claims,0.3
2024-06-10,Unit_Delta,attrition,0.6
2024-06-17,Unit_Delta,headcount,60.8
2024-06-17,Unit_Delta,workload_volume,477.0
2024-06-17,Unit_Delta,leave_usage,3.9
2024-06-17,Unit_Delta,grievances,1.3
2024-06-17,Unit_Delta,workers_comp_claims,0.0
2024-06-17,Unit_Delta,attrition,1.7
2024-06-24,Unit_Delta,headcount,59.7
2024-06-24,Unit_Delta,workload_volume,391.6
2024-06-24,Unit_Delta,leave_usage,4.2
2024-06-24,Unit_Delta,grievances,0.5
2024-06-24,Unit_Delta,workers_comp_claims,1.5
2024-06-24,Unit_Delta,attrition,2.0
2022-01-03,Unit_Echo,headcount,148.5
2022-01-03,Unit_Echo,workload_volume,1530.2
2022-01-03,Unit_Echo,leave_usage,39.2
2022-01-03,Unit_Echo,grievances,2.5
2022-01-03,Unit_Echo,workers_comp_claims,1.0
2022-01-03,Unit_Echo,attrition,5.1
2022-01-10,Unit_Echo,headcount,148.2
2022-01-10,Unit_Echo,workload_volume,1516.4
2022-01-10,Unit_Echo,leave_usage,37.8
2022-01-10,Unit_Echo,grievances,0.8
2022-01-10,Unit_Echo,workers_comp_claims,1.1
2022-01-10,Unit_Echo,attrition,4.2
2022-01-17,Unit_Echo,headcount,151.5
2022-01-17,Unit_Echo,workload_volume,1534.9
2022-01-17,Unit_Echo,leave_usage,36.4
2022-01-17,Unit_Echo,grievances,2.9
2022-01-17,Unit_Echo,workers_comp_claims,0.7
2022-01-17,Unit_Echo,attrition,4.0
2022-01-24,Unit_Echo,headcount,148.9
2022-01-24,Unit_Echo,workload_volume,1557.3
2022-01-24,Unit_Echo,leave_usage,37.6
2022-01-24,Unit_Echo,grievances,0.1
2022-01-24,Unit_Echo,workers_comp_claims,1.2
2022-01-24,Unit_Echo,attrition,4.0
2022-01-31,Unit_Echo,headcount,149.6
2022-01-31,Unit_Echo,workload_volume,1524.2
2022-01-31,Unit_Echo,leave_usage,37.8
2022-01-31,Unit_Echo,grievances,1.8
2022-01-31,Unit_Echo,workers_comp_claims,0.8
2022-01-31,Unit_Echo,attrition,3.4
2022-02-07,Unit_Echo,headcount,152.2
2022-02-07,Unit_Echo,workload_volume,1514.7
2022-02-07,Unit_Echo,leave_usage,35.3
2022-02-07,Unit_Echo,grievances,1.9
2022-02-07,Unit_Echo,workers_comp_claims,0.6
2022-02-07,Unit_Echo,attrition,4.8
2022-02-14,Unit_Echo,headcount,144.3
2022-02-14,Unit_Echo,workload_volume,1464.7
2022-02-14,Unit_Echo,leave_usage,35.0
2022-02-14,Unit_Echo,grievances,0.9
2022-02-14,Unit_Echo,workers_comp_claims,1.3
2022-02-14,Unit_Echo,attrition,3.4
2022-02-21,Unit_Echo,headcount,154.0
2022-02-21,Unit_Echo,workload_volume,1474.6
2022-02-21,Unit_Echo,leave_usage,36.4
2022-02-21,Unit_Echo,grievances,1.8
2022-02-21,Unit_Echo,workers_comp_claims,1.3
2022-02-21,Unit_Echo,attrition,3.8
2022-02-28,Unit_Echo,headcount,150.2
2022-02-28,Unit_Echo,workload_volume,1571.0
2022-02-28,Unit_Echo,leave_usage,37.6
2022-02-28,Unit_Echo,grievances,2.5
2022-02-28,Unit_Echo,workers_comp_claims,1.6
2022-02-28,Unit_Echo,attrition,3.3
2022-03-07,Unit_Echo,headcount,148.8
2022-03-07,Unit_Echo,workload_volume,1584.9
2022-03-07,Unit_Echo,leave_usage,36.5
2022-03-07,Unit_Echo,grievances,0.0
2022-03-07,Unit_Echo,workers_comp_claims,1.0
2022-03-07,Unit_Echo,attrition,4.4
2022-03-14,Unit_Echo,headcount,149.7
2022-03-14,Unit_Echo,workload_volume,1502.6
2022-03-14,Unit_Echo,leave_usage,34.0
2022-03-14,Unit_Echo,grievances,1.9
2022-03-14,Unit_Echo,workers_comp_claims,1.4
2022-03-14,Unit_Echo,attrition,4.4
2022-03-21,Unit_Echo,headcount,149.9
2022-03-21,Unit_Echo,workload_volume,1518.3
2022-03-21,Unit_Echo,leave_usage,35.2
2022-03-21,Unit_Echo,grievances,0.0
2022-03-21,Unit_Echo,workers_comp_claims,1.5
2022-03-21,Unit_Echo,attrition,4.3
2022-03-28,Unit_Echo,headcount,144.8
2022-03-28,Unit_Echo,workload_volume,1472.2
2022-03-28,Unit_Echo,leave_usage,36.3
2022-03-28,Unit_Echo,grievances,0.7
2022-03-28,Unit_Echo,workers_comp_claims,1.4
2022-03-28,Unit_Echo,attrition,3.9
2022-04-04,Unit_Echo,headcount,154.5
2022-04-04,Unit_Echo,workload_volume,1577.5
2022-04-04,Unit_Echo,leave_usage,36.3
2022-04-04,Unit_Echo,grievances,2.8
2022-04-04,Unit_Echo,workers_comp_claims,0.8
2022-04-04,Unit_Echo,attrition,3.8
2022-04-11,Unit_Echo,headcount,150.1
2022-04-11,Unit_Echo,workload_volume,1553.5
2022-04-11,Unit_Echo,leave_usage,39.4
2022-04-11,Unit_Echo,grievances,1.0
2022-04-11,Unit_Echo,workers_comp_claims,1.3
2022-04-11,Unit_Echo,attrition,4.8
2022-04-18,Unit_Echo,headcount,151.3
2022-04-18,Unit_Echo,workload_volume,1618.7
2022-04-18,Unit_Echo,leave_usage,34.4
2022-04-18,Unit_Echo,grievances,0.6
2022-04-18,Unit_Echo,workers_comp_claims,1.4
2022-04-18,Unit_Echo,attrition,4.2
2022-04-25,Unit_Echo,headcount,152.9
2022-04-25,Unit_Echo,workload_volume,1479.2
2022-04-25,Unit_Echo,leave_usage,37.3
2022-04-25,Unit_Echo,grievances,1.3
2022-04-25,Unit_Echo,workers_comp_claims,1.2
2022-04-25,Unit_Echo,attrition,4.7
2022-05-02,Unit_Echo,headcount,146.9
2022-05-02,Unit_Echo,workload_volume,1505.6
2022-05-02,Unit_Echo,leave_usage,38.8
2022-05-02,Unit_Echo,grievances,3.2
2022-05-02,Unit_Echo,workers_comp_claims,0.2
2022-05-02,Unit_Echo,attrition,4.0
2022-05-09,Unit_Echo,headcount,151.4
2022-05-09,Unit_Echo,workload_volume,1537.4
2022-05-09,Unit_Echo,leave_usage,40.0
2022-05-09,Unit_Echo,grievances,0.0
2022-05-09,Unit_Echo,workers_comp_claims,1.3
2022-05-09,Unit_Echo,attrition,4.6
2022-05-16,Unit_Echo,headcount,149.2
2022-05-16,Unit_Echo,workload_volume,1559.6
2022-05-16,Unit_Echo,leave_usage,36.0
2022-05-16,Unit_Echo,grievances,0.7
2022-05-16,Unit_Echo,workers_comp_claims,2.3
2022-05-16,Unit_Echo,attrition,5.3
2022-05-23,Unit_Echo,headcount,152.5
2022-05-23,Unit_Echo,workload_volume,1517.9
2022-05-23,Unit_Echo,leave_usage,37.4
2022-05-23,Unit_Echo,grievances,2.7
2022-05-23,Unit_Echo,workers_comp_claims,1.0
2022-05-23,Unit_Echo,attrition,4.9
2022-05-30,Unit_Echo,headcount,143.6
2022-05-30,Unit_Echo,workload_volume,1486.4
2022-05-30,Unit_Echo,leave_usage,37.6
2022-05-30,Unit_Echo,grievances,3.0
2022-05-30,Unit_Echo,workers_comp_claims,0.8
2022-05-30,Unit_Echo,attrition,4.3
2022-06-06,Unit_Echo,headcount,149.7
2022-06-06,Unit_Echo,workload_volume,1575.5
2022-06-06,Unit_Echo,leave_usage,37.0
2022-06-06,Unit_Echo,grievances,1.4
2022-06-06,Unit_Echo,workers_comp_claims,1.4
2022-06-06,Unit_Echo,attrition,4.7
2022-06-13,Unit_Echo,headcount,148.2
2022-06-13,Unit_Echo,workload_volume,1568.8
2022-06-13,Unit_Echo,leave_usage,36.6
2022-06-13,Unit_Echo,grievances,0.5
2022-06-13,Unit_Echo,workers_comp_claims,1.4
2022-06-13,Unit_Echo,attrition,4.4
2022-06-20,Unit_Echo,headcount,151.3
2022-06-20,Unit_Echo,workload_volume,1488.3
2022-06-20,Unit_Echo,leave_usage,37.5
2022-06-20,Unit_Echo,grievances,3.2
2022-06-20,Unit_Echo,workers_comp_claims,1.8
2022-06-20,Unit_Echo,attrition,4.5
2022-06-27,Unit_Echo,headcount,151.4
2022-06-27,Unit_Echo,workload_volume,1603.2
2022-06-27,Unit_Echo,leave_usage,33.0
2022-06-27,Unit_Echo,grievances,2.8
2022-06-27,Unit_Echo,workers_comp_claims,0.6
2022-06-27,Unit_Echo,attrition,4.3
2022-07-04,Unit_Echo,headcount,147.9
2022-07-04,Unit_Echo,workload_volume,1595.3
2022-07-04,Unit_Echo,leave_usage,37.9
2022-07-04,Unit_Echo,grievances,2.0
2022-07-04,Unit_Echo,workers_comp_claims,1.6
2022-07-04,Unit_Echo,attrition,4.4
2022-07-11,Unit_Echo,headcount,147.9
2022-07-11,Unit_Echo,workload_volume,1544.8
2022-07-11,Unit_Echo,leave_usage,37.1
2022-07-11,Unit_Echo,grievances,0.9
2022-07-11,Unit_Echo,workers_comp_claims,1.5
2022-07-11,Unit_Echo,attrition,4.6
2022-07-18,Unit_Echo,headcount,149.7
2022-07-18,Unit_Echo,workload_volume,1543.4
2022-07-18,Unit_Echo,leave_usage,36.6
2022-07-18,Unit_Echo,grievances,1.5
2022-07-18,Unit_Echo,workers_comp_claims,1.1
2022-07-18,Unit_Echo,attrition,3.9
2022-07-25,Unit_Echo,headcount,147.3
2022-07-25,Unit_Echo,workload_volume,1568.4
2022-07-25,Unit_Echo,leave_usage,40.0
2022-07-25,Unit_Echo,grievances,1.4
2022-07-25,Unit_Echo,workers_comp_claims,1.4
2022-07-25,Unit_Echo,attrition,3.9
2022-08-01,Unit_Echo,headcount,152.5
2022-08-01,Unit_Echo,workload_volume,1498.9
2022-08-01,Unit_Echo,leave_usage,36.0
2022-08-01,Unit_Echo,grievances,1.8
2022-08-01,Unit_Echo,workers_comp_claims,1.7
2022-08-01,Unit_Echo,attrition,3.7
2022-08-08,Unit_Echo,headcount,148.9
2022-08-08,Unit_Echo,workload_volume,1544.7
2022-08-08,Unit_Echo,leave_usage,36.4
2022-08-08,Unit_Echo,grievances,2.7
2022-08-08,Unit_Echo,workers_comp_claims,1.6
2022-08-08,Unit_Echo,attrition,3.5
2022-08-15,Unit_Echo,headcount,141.3
2022-08-15,Unit_Echo,workload_volume,1436.9
2022-08-15,Unit_Echo,leave_usage,40.0
2022-08-15,Unit_Echo,grievances,2.2
2022-08-15,Unit_Echo,workers_comp_claims,0.6
2022-08-15,Unit_Echo,attrition,3.8
2022-08-22,Unit_Echo,headcount,148.9
2022-08-22,Unit_Echo,workload_volume,1589.6
2022-08-22,Unit_Echo,leave_usage,35.8
2022-08-22,Unit_Echo,grievances,0.6
2022-08-22,Unit_Echo,workers_comp_claims,1.6
2022-08-22,Unit_Echo,attrition,4.6
2022-08-29,Unit_Echo,headcount,146.9
2022-08-29,Unit_Echo,workload_volume,1468.9
2022-08-29,Unit_Echo,leave_usage,36.3
2022-08-29,Unit_Echo,grievances,2.6
2022-08-29,Unit_Echo,workers_comp_claims,1.2
2022-08-29,Unit_Echo,attrition,4.0
2022-09-05,Unit_Echo,headcount,145.1
2022-09-05,Unit_Echo,workload_volume,1623.4
2022-09-05,Unit_Echo,leave_usage,36.9
2022-09-05,Unit_Echo,grievances,1.8
2022-09-05,Unit_Echo,workers_comp_claims,1.2
2022-09-05,Unit_Echo,attrition,4.8
2022-09-12,Unit_Echo,headcount,146.3
2022-09-12,Unit_Echo,workload_volume,1532.9
2022-09-12,Unit_Echo,leave_usage,38.4
2022-09-12,Unit_Echo,grievances,2.1
2022-09-12,Unit_Echo,workers_comp_claims,1.2
2022-09-12,Unit_Echo,attrition,4.5
2022-09-19,Unit_Echo,headcount,150.3
2022-09-19,Unit_Echo,workload_volume,1540.0
2022-09-19,Unit_Echo,leave_usage,37.5
2022-09-19,Unit_Echo,grievances,2.7
2022-09-19,Unit_Echo,workers_comp_claims,1.1
2022-09-19,Unit_Echo,attrition,3.3
2022-09-26,Unit_Echo,headcount,154.0
2022-09-26,Unit_Echo,workload_volume,1520.4
2022-09-26,Unit_Echo,leave_usage,35.3
2022-09-26,Unit_Echo,grievances,0.6
2022-09-26,Unit_Echo,workers_comp_claims,1.8
2022-09-26,Unit_Echo,attrition,4.9
2022-10-03,Unit_Echo,headcount,150.9
2022-10-03,Unit_Echo,workload_volume,1538.6
2022-10-03,Unit_Echo,leave_usage,36.4
2022-10-03,Unit_Echo,grievances,1.5
2022-10-03,Unit_Echo,workers_comp_claims,1.2
2022-10-03,Unit_Echo,attrition,5.0
2022-10-10,Unit_Echo,headcount,148.2
2022-10-10,Unit_Echo,workload_volume,1625.0
2022-10-10,Unit_Echo,leave_usage,36.4
2022-10-10,Unit_Echo,grievances,1.1
2022-10-10,Unit_Echo,workers_comp_claims,0.6
2022-10-10,Unit_Echo,attrition,3.9
2022-10-17,Unit_Echo,headcount,151.4
2022-10-17,Unit_Echo,workload_volume,1430.9
2022-10-17,Unit_Echo,leave_usage,37.2
2022-10-17,Unit_Echo,grievances,0.2
2022-10-17,Unit_Echo,workers_comp_claims,1.0
2022-10-17,Unit_Echo,attrition,4.8
2022-10-24,Unit_Echo,headcount,148.6
2022-10-24,Unit_Echo,workload_volume,1620.2
2022-10-24,Unit_Echo,leave_usage,38.0
2022-10-24,Unit_Echo,grievances,1.8
2022-10-24,Unit_Echo,workers_comp_claims,1.3
2022-10-24,Unit_Echo,attrition,4.0
2022-10-31,Unit_Echo,headcount,147.9
2022-10-31,Unit_Echo,workload_volume,1574.4
2022-10-31,Unit_Echo,leave_usage,38.0
2022-10-31,Unit_Echo,grievances,3.5
2022-10-31,Unit_Echo,workers_comp_claims,1.8
2022-10-31,Unit_Echo,attrition,4.6
2022-11-07,Unit_Echo,headcount,146.5
2022-11-07,Unit_Echo,workload_volume,1498.2
2022-11-07,Unit_Echo,leave_usage,34.7
2022-11-07,Unit_Echo,grievances,0.0
2022-11-07,Unit_Echo,workers_comp_claims,1.5
2022-11-07,Unit_Echo,attrition,3.7
2022-11-14,Unit_Echo,headcount,144.7
2022-11-14,Unit_Echo,workload_volume,1505.9
2022-11-14,Unit_Echo,leave_usage,39.0
2022-11-14,Unit_Echo,grievances,1.5
2022-11-14,Unit_Echo,workers_comp_claims,0.8
2022-11-14,Unit_Echo,attrition,3.4
2022-11-21,Unit_Echo,headcount,148.8
2022-11-21,Unit_Echo,workload_volume,1644.5
2022-11-21,Unit_Echo,leave_usage,37.8
2022-11-21,Unit_Echo,grievances,2.0
2022-11-21,Unit_Echo,workers_comp_claims,2.4
2022-11-21,Unit_Echo,attrition,4.3
2022-11-28,Unit_Echo,headcount,150.5
2022-11-28,Unit_Echo,workload_volume,1514.5
2022-11-28,Unit_Echo,leave_usage,39.5
2022-11-28,Unit_Echo,grievances,1.6
2022-11-28,Unit_Echo,workers_comp_claims,1.3
2022-11-28,Unit_Echo,attrition,4.4
2022-12-05,Unit_Echo,headcount,149.7
2022-12-05,Unit_Echo,workload_volume,1505.1
2022-12-05,Unit_Echo,leave_usage,38.1
2022-12-05,Unit_Echo,grievances,1.4
2022-12-05,Unit_Echo,workers_comp_claims,1.8
2022-12-05,Unit_Echo,attrition,4.3
2022-12-12,Unit_Echo,headcount,148.8
2022-12-12,Unit_Echo,workload_volume,1620.7
2022-12-12,Unit_Echo,leave_usage,39.1
2022-12-12,Unit_Echo,grievances,0.5
2022-12-12,Unit_Echo,workers_comp_claims,1.1
2022-12-12,Unit_Echo,attrition,3.8
2022-12-19,Unit_Echo,headcount,147.2
2022-12-19,Unit_Echo,workload_volume,1581.7
2022-12-19,Unit_Echo,leave_usage,38.2
2022-12-19,Unit_Echo,grievances,1.7
2022-12-19,Unit_Echo,workers_comp_claims,1.5
2022-12-19,Unit_Echo,attrition,4.3
2022-12-26,Unit_Echo,headcount,151.8
2022-12-26,Unit_Echo,workload_volume,1518.8
2022-12-26,Unit_Echo,leave_usage,39.6
2022-12-26,Unit_Echo,grievances,0.9
2022-12-26,Unit_Echo,workers_comp_claims,1.6
2022-12-26,Unit_Echo,attrition,4.7
2023-01-02,Unit_Echo,headcount,146.0
2023-01-02,Unit_Echo,workload_volume,1577.5
2023-01-02,Unit_Echo,leave_usage,38.3
2023-01-02,Unit_Echo,grievances,0.0
2023-01-02,Unit_Echo,workers_comp_claims,1.8
2023-01-02,Unit_Echo,attrition,4.5
2023-01-09,Unit_Echo,headcount,152.3
2023-01-09,Unit_Echo,workload_volume,1516.3
2023-01-09,Unit_Echo,leave_usage,37.4
2023-01-09,Unit_Echo,grievances,2.5
2023-01-09,Unit_Echo,workers_comp_claims,1.7
2023-01-09,Unit_Echo,attrition,4.6
2023-01-16,Unit_Echo,headcount,147.0
2023-01-16,Unit_Echo,workload_volume,1623.6
2023-01-16,Unit_Echo,leave_usage,41.0
2023-01-16,Unit_Echo,grievances,2.3
2023-01-16,Unit_Echo,workers_comp_claims,1.6
2023-01-16,Unit_Echo,attrition,4.1
2023-01-23,Unit_Echo,headcount,147.7
2023-01-23,Unit_Echo,workload_volume,1622.5
2023-01-23,Unit_Echo,leave_usage,39.0
2023-01-23,Unit_Echo,grievances,1.5
2023-01-23,Unit_Echo,workers_comp_claims,1.0
2023-01-23,Unit_Echo,attrition,5.2
2023-01-30,Unit_Echo,headcount,145.6
2023-01-30,Unit_Echo,workload_volume,1596.9
2023-01-30,Unit_Echo,leave_usage,38.5
2023-01-30,Unit_Echo,grievances,1.7
2023-01-30,Unit_Echo,workers_comp_claims,0.9
2023-01-30,Unit_Echo,attrition,3.8
2023-02-06,Unit_Echo,headcount,148.5
2023-02-06,Unit_Echo,workload_volume,1589.3
2023-02-06,Unit_Echo,leave_usage,35.8
2023-02-06,Unit_Echo,grievances,2.4
2023-02-06,Unit_Echo,workers_comp_claims,1.4
2023-02-06,Unit_Echo,attrition,4.8
2023-02-13,Unit_Echo,headcount,152.9
2023-02-13,Unit_Echo,workload_volume,1660.1
2023-02-13,Unit_Echo,leave_usage,35.8
2023-02-13,Unit_Echo,grievances,1.7
2023-02-13,Unit_Echo,workers_comp_claims,1.7
2023-02-13,Unit_Echo,attrition,5.2
2023-02-20,Unit_Echo,headcount,151.5
2023-02-20,Unit_Echo,workload_volume,1572.8
2023-02-20,Unit_Echo,leave_usage,38.1
2023-02-20,Unit_Echo,grievances,2.2
2023-02-20,Unit_Echo,workers_comp_claims,1.1
2023-02-20,Unit_Echo,attrition,4.8
2023-02-27,Unit_Echo,headcount,152.9
2023-02-27,Unit_Echo,workload_volume,1514.5
2023-02-27,Unit_Echo,leave_usage,37.9
2023-02-27,Unit_Echo,grievances,1.3
2023-02-27,Unit_Echo,workers_comp_claims,1.7
2023-02-27,Unit_Echo,attrition,4.4
2023-03-06,Unit_Echo,headcount,151.6
2023-03-06,Unit_Echo,workload_volume,1596.9
2023-03-06,Unit_Echo,leave_usage,36.8
2023-03-06,Unit_Echo,grievances,2.6
2023-03-06,Unit_Echo,workers_comp_claims,1.9
2023-03-06,Unit_Echo,attrition,4.2
2023-03-13,Unit_Echo,headcount,146.7
2023-03-13,Unit_Echo,workload_volume,1679.5
2023-03-13,Unit_Echo,leave_usage,38.0
2023-03-13,Unit_Echo,grievances,1.8
2023-03-13,Unit_Echo,workers_comp_claims,0.7
2023-03-13,Unit_Echo,attrition,5.1
2023-03-20,Unit_Echo,headcount,149.0
2023-03-20,Unit_Echo,workload_volume,1525.2
2023-03-20,Unit_Echo,leave_usage,40.2
2023-03-20,Unit_Echo,grievances,1.7
2023-03-20,Unit_Echo,workers_comp_claims,0.8
2023-03-20,Unit_Echo,attrition,3.7
2023-03-27,Unit_Echo,headcount,147.7
2023-03-27,Unit_Echo,workload_volume,1558.5
2023-03-27,Unit_Echo,leave_usage,38.8
2023-03-27,Unit_Echo,grievances,0.5
2023-03-27,Unit_Echo,workers_comp_claims,1.1
2023-03-27,Unit_Echo,attrition,3.9
2023-04-03,Unit_Echo,headcount,154.0
2023-04-03,Unit_Echo,workload_volume,1598.1
2023-04-03,Unit_Echo,leave_usage,36.1
2023-04-03,Unit_Echo,grievances,1.7
2023-04-03,Unit_Echo,workers_comp_claims,1.4
2023-04-03,Unit_Echo,attrition,4.3
2023-04-10,Unit_Echo,headcount,146.4
2023-04-10,Unit_Echo,workload_volume,1575.3
2023-04-10,Unit_Echo,leave_usage,37.6
2023-04-10,Unit_Echo,grievances,0.8
2023-04-10,Unit_Echo,workers_comp_claims,0.9
2023-04-10,Unit_Echo,attrition,5.3
2023-04-17,Unit_Echo,headcount,152.7
2023-04-17,Unit_Echo,workload_volume,1529.5
2023-04-17,Unit_Echo,leave_usage,36.6
2023-04-17,Unit_Echo,grievances,1.0
2023-04-17,Unit_Echo,workers_comp_claims,1.9
2023-04-17,Unit_Echo,attrition,4.7
2023-04-24,Unit_Echo,headcount,152.7
2023-04-24,Unit_Echo,workload_volume,1635.4
2023-04-24,Unit_Echo,leave_usage,37.3
2023-04-24,Unit_Echo,grievances,0.9
2023-04-24,Unit_Echo,workers_comp_claims,1.4
2023-04-24,Unit_Echo,attrition,3.9
2023-05-01,Unit_Echo,headcount,155.5
2023-05-01,Unit_Echo,workload_volume,1695.9
2023-05-01,Unit_Echo,leave_usage,37.2
2023-05-01,Unit_Echo,grievances,0.7
2023-05-01,Unit_Echo,workers_comp_claims,1.2
2023-05-01,Unit_Echo,attrition,4.3
2023-05-08,Unit_Echo,headcount,148.8
2023-05-08,Unit_Echo,workload_volume,1590.3
2023-05-08,Unit_Echo,leave_usage,37.2
2023-05-08,Unit_Echo,grievances,3.2
2023-05-08,Unit_Echo,workers_comp_claims,0.5
2023-05-08,Unit_Echo,attrition,4.1
2023-05-15,Unit_Echo,headcount,152.1
2023-05-15,Unit_Echo,workload_volume,1535.8
2023-05-15,Unit_Echo,leave_usage,36.0
2023-05-15,Unit_Echo,grievances,2.6
2023-05-15,Unit_Echo,workers_comp_claims,0.5
2023-05-15,Unit_Echo,attrition,4.1
2023-05-22,Unit_Echo,headcount,156.8
2023-05-22,Unit_Echo,workload_volume,1504.1
2023-05-22,Unit_Echo,leave_usage,37.7
2023-05-22,Unit_Echo,grievances,3.0
2023-05-22,Unit_Echo,workers_comp_claims,1.3
2023-05-22,Unit_Echo,attrition,5.1
2023-05-29,Unit_Echo,headcount,148.1
2023-05-29,Unit_Echo,workload_volume,1595.0
2023-05-29,Unit_Echo,leave_usage,37.1
2023-05-29,Unit_Echo,grievances,0.5
2023-05-29,Unit_Echo,workers_comp_claims,0.1
2023-05-29,Unit_Echo,attrition,3.7
2023-06-05,Unit_Echo,headcount,145.4
2023-06-05,Unit_Echo,workload_volume,1637.8
2023-06-05,Unit_Echo,leave_usage,33.5
2023-06-05,Unit_Echo,grievances,1.6
2023-06-05,Unit_Echo,workers_comp_claims,1.7
2023-06-05,Unit_Echo,attrition,5.5
2023-06-12,Unit_Echo,headcount,144.4
2023-06-12,Unit_Echo,workload_volume,1606.8
2023-06-12,Unit_Echo,leave_usage,41.0
2023-06-12,Unit_Echo,grievances,0.5
2023-06-12,Unit_Echo,workers_comp_claims,1.1
2023-06-12,Unit_Echo,attrition,5.0
2023-06-19,Unit_Echo,headcount,152.1
2023-06-19,Unit_Echo,workload_volume,1583.4
2023-06-19,Unit_Echo,leave_usage,39.6
2023-06-19,Unit_Echo,grievances,0.9
2023-06-19,Unit_Echo,workers_comp_claims,2.8
2023-06-19,Unit_Echo,attrition,5.2
2023-06-26,Unit_Echo,headcount,144.4
2023-06-26,Unit_Echo,workload_volume,1554.5
2023-06-26,Unit_Echo,leave_usage,37.4
2023-06-26,Unit_Echo,grievances,0.8
2023-06-26,Unit_Echo,workers_comp_claims,2.4
2023-06-26,Unit_Echo,attrition,4.2
2023-07-03,Unit_Echo,headcount,148.9
2023-07-03,Unit_Echo,workload_volume,1529.7
2023-07-03,Unit_Echo,leave_usage,38.0
2023-07-03,Unit_Echo,grievances,2.5
2023-07-03,Unit_Echo,workers_comp_claims,1.1
2023-07-03,Unit_Echo,attrition,4.4
2023-07-10,Unit_Echo,headcount,151.3
2023-07-10,Unit_Echo,workload_volume,1626.5
2023-07-10,Unit_Echo,leave_usage,36.2
2023-07-10,Unit_Echo,grievances,1.2
2023-07-10,Unit_Echo,workers_comp_claims,1.2
2023-07-10,Unit_Echo,attrition,3.6
2023-07-17,Unit_Echo,headcount,150.6
2023-07-17,Unit_Echo,workload_volume,1630.8
2023-07-17,Unit_Echo,leave_usage,40.5
2023-07-17,Unit_Echo,grievances,2.4
2023-07-17,Unit_Echo,workers_comp_claims,1.7
2023-07-17,Unit_Echo,attrition,4.2
2023-07-24,Unit_Echo,headcount,151.3
2023-07-24,Unit_Echo,workload_volume,1508.1
2023-07-24,Unit_Echo,leave_usage,40.8
2023-07-24,Unit_Echo,grievances,2.0
2023-07-24,Unit_Echo,workers_comp_claims,2.1
2023-07-24,Unit_Echo,attrition,4.8
2023-07-31,Unit_Echo,headcount,150.7
2023-07-31,Unit_Echo,workload_volume,1665.2
2023-07-31,Unit_Echo,leave_usage,38.2
2023-07-31,Unit_Echo,grievances,3.3
2023-07-31,Unit_Echo,workers_comp_claims,0.4
2023-07-31,Unit_Echo,attrition,5.3
2023-08-07,Unit_Echo,headcount,153.8
2023-08-07,Unit_Echo,workload_volume,1614.7
2023-08-07,Unit_Echo,leave_usage,39.5
2023-08-07,Unit_Echo,grievances,0.3
2023-08-07,Unit_Echo,workers_comp_claims,0.3
2023-08-07,Unit_Echo,attrition,3.8
2023-08-14,Unit_Echo,headcount,147.1
2023-08-14,Unit_Echo,workload_volume,1656.3
2023-08-14,Unit_Echo,leave_usage,38.3
2023-08-14,Unit_Echo,grievances,2.5
2023-08-14,Unit_Echo,workers_comp_claims,0.9
2023-08-14,Unit_Echo,attrition,4.3
2023-08-21,Unit_Echo,headcount,148.0
2023-08-21,Unit_Echo,workload_volume,1519.4
2023-08-21,Unit_Echo,leave_usage,36.0
2023-08-21,Unit_Echo,grievances,2.4
2023-08-21,Unit_Echo,workers_comp_claims,1.5
2023-08-21,Unit_Echo,attrition,4.4
2023-08-28,Unit_Echo,headcount,147.7
2023-08-28,Unit_Echo,workload_volume,1518.5
2023-08-28,Unit_Echo,leave_usage,37.4
2023-08-28,Unit_Echo,grievances,0.7
2023-08-28,Unit_Echo,workers_comp_claims,1.5
2023-08-28,Unit_Echo,attrition,3.7
2023-09-04,Unit_Echo,headcount,152.5
2023-09-04,Unit_Echo,workload_volume,1579.5
2023-09-04,Unit_Echo,leave_usage,38.2
2023-09-04,Unit_Echo,grievances,2.3
2023-09-04,Unit_Echo,workers_comp_claims,1.7
2023-09-04,Unit_Echo,attrition,4.9
2023-09-11,Unit_Echo,headcount,152.7
2023-09-11,Unit_Echo,workload_volume,1612.2
2023-09-11,Unit_Echo,leave_usage,37.3
2023-09-11,Unit_Echo,grievances,1.8
2023-09-11,Unit_Echo,workers_comp_claims,0.6
